nation,lsoa,overall_local_score,income_score,employment_score,GB_IMD_E_score,original_decile,E_expanded_decile,GB_IMD_E_rank,GB_IMD_E_pop_decile,GB_IMD_E_pop_quintile
S,S01010370,4.158386946772514,3.0,2.0,3.869108524154836,10,10.0,40140.0,10,5
E,E01028628,3.868,3.6999999999999997,2.8000000000000003,3.868,10,10.0,40141.5,10,5
E,E01022085,3.868,3.0,3.0,3.868,10,10.0,40141.5,10,5
E,E01022867,3.867,3.1,1.6,3.867,10,10.0,40143.0,10,5
E,E01030375,3.866,3.5999999999999996,2.7,3.866,10,10.0,40144.0,10,5
E,E01019828,3.863,3.1,5.5,3.863,10,10.0,40145.0,10,5
E,E01028397,3.862,5.2,4.3999999999999995,3.862,10,10.0,40146.0,10,5
E,E01013117,3.859,1.7000000000000002,3.8,3.859,10,10.0,40147.5,10,5
E,E01033062,3.859,2.4,4.3,3.859,10,10.0,40147.5,10,5
E,E01017459,3.858,3.3000000000000003,3.2,3.858,10,10.0,40149.0,10,5
S,S01010404,4.332883185629907,4.0,2.0,3.857836479833573,10,10.0,40150.0,10,5
E,E01006083,3.857,1.4000000000000001,1.9,3.857,10,10.0,40151.0,10,5
E,E01030205,3.855,1.2,2.1,3.855,10,10.0,40152.0,10,5
E,E01019848,3.854,3.2,2.9000000000000004,3.854,10,10.0,40153.0,10,5
S,S01008624,4.872691037658076,5.0,3.0,3.853460003065196,10,10.0,40154.0,10,5
E,E01023423,3.852,5.1,3.4000000000000004,3.852,10,10.0,40155.0,10,5
S,S01010869,4.504996615109183,3.0,3.0,3.8518933286872628,10,10.0,40156.0,10,5
E,E01015397,3.851,1.9,2.4,3.851,10,10.0,40157.0,10,5
E,E01026521,3.85,4.1000000000000005,4.1000000000000005,3.85,10,10.0,40158.0,10,5
E,E01017689,3.849,3.6999999999999997,2.6,3.849,10,10.0,40159.0,10,5
E,E01018284,3.848,4.7,2.7,3.848,10,10.0,40161.0,10,5
E,E01023878,3.848,1.7000000000000002,2.3,3.848,10,10.0,40161.0,10,5
E,E01021452,3.848,3.9,3.3000000000000003,3.848,10,10.0,40161.0,10,5
E,E01007188,3.847,2.8000000000000003,3.5999999999999996,3.847,10,10.0,40163.0,10,5
E,E01025695,3.846,3.3000000000000003,3.5999999999999996,3.846,10,10.0,40164.0,10,5
E,E01027914,3.844,3.4000000000000004,3.6999999999999997,3.844,10,10.0,40165.0,10,5
S,S01006829,3.5952446339797985,2.0,1.0,3.843401944925845,10,10.0,40166.0,10,5
E,E01014966,3.843,5.0,3.2,3.843,10,10.0,40167.5,10,5
E,E01022705,3.843,2.5,5.5,3.843,10,10.0,40167.5,10,5
E,E01016350,3.842,2.5,4.3999999999999995,3.842,10,10.0,40169.5,10,5
E,E01014883,3.842,3.8,4.1000000000000005,3.842,10,10.0,40169.5,10,5
E,E01030637,3.841,3.6999999999999997,1.6,3.841,10,10.0,40171.0,10,5
E,E01020713,3.84,1.5,1.7000000000000002,3.84,10,10.0,40172.5,10,5
E,E01028356,3.84,3.8,3.8,3.84,10,10.0,40172.5,10,5
E,E01010231,3.839,3.3000000000000003,3.0,3.839,10,10.0,40174.0,10,5
E,E01033055,3.838,3.2,2.4,3.838,10,10.0,40175.0,10,5
E,E01013171,3.835,4.0,3.3000000000000003,3.835,10,10.0,40176.0,10,5
S,S01008666,3.5883522210023147,2.0,1.0,3.834516166606353,10,10.0,40177.0,10,5
E,E01012925,3.833,3.4000000000000004,3.5999999999999996,3.833,10,10.0,40178.0,10,5
E,E01032676,3.832,3.5000000000000004,2.4,3.832,10,10.0,40179.0,10,5
E,E01020001,3.831,3.1,4.5,3.831,10,10.0,40180.0,10,5
E,E01030937,3.83,4.3999999999999995,3.3000000000000003,3.83,10,10.0,40181.5,10,5
E,E01012071,3.83,2.1999999999999997,4.2,3.83,10,10.0,40181.5,10,5
E,E01013793,3.829,4.1000000000000005,3.9,3.829,10,10.0,40183.0,10,5
S,S01009399,5.022988857119703,2.0,5.0,3.827792754338076,10,10.0,40184.0,10,5
E,E01032962,3.827,2.7,2.1,3.827,10,10.0,40185.0,10,5
S,S01009613,4.30240591482775,2.0,3.0,3.826945669250919,10,10.0,40186.0,10,5
E,E01012449,3.822,1.0999999999999999,3.5999999999999996,3.822,10,10.0,40187.5,10,5
E,E01025780,3.822,3.0,4.5,3.822,10,10.0,40187.5,10,5
S,S01006593,4.12151732317783,3.0,2.0,3.8215757800990566,10,10.0,40189.0,10,5
E,E01016571,3.821,4.8,3.9,3.821,10,10.0,40190.0,10,5
E,E01009903,3.82,2.9000000000000004,4.3999999999999995,3.82,10,10.0,40192.0,10,5
E,E01031749,3.82,3.6999999999999997,4.6,3.82,10,10.0,40192.0,10,5
E,E01020940,3.82,4.1000000000000005,3.5000000000000004,3.82,10,10.0,40192.0,10,5
S,S01007868,4.296903112607597,2.0,3.0,3.819851393149934,10,10.0,40194.0,10,5
E,E01006395,3.818,2.6,3.9,3.818,10,10.0,40195.0,10,5
E,E01018644,3.817,3.0,4.0,3.817,10,10.0,40196.5,10,5
E,E01028361,3.817,4.3999999999999995,4.1000000000000005,3.817,10,10.0,40196.5,10,5
E,E01023243,3.816,3.1,1.7999999999999998,3.816,10,10.0,40198.5,10,5
E,E01013328,3.816,3.4000000000000004,4.1000000000000005,3.816,10,10.0,40198.5,10,5
E,E01023642,3.815,1.5,3.1,3.815,10,10.0,40200.0,10,5
E,E01018436,3.814,3.8,3.5999999999999996,3.814,10,10.0,40201.0,10,5
E,E01018189,3.813,2.0,2.5,3.813,10,10.0,40202.5,10,5
E,E01006072,3.813,2.6,3.1,3.813,10,10.0,40202.5,10,5
E,E01022850,3.812,3.5999999999999996,3.5999999999999996,3.812,10,10.0,40204.5,10,5
E,E01028736,3.812,4.0,3.5999999999999996,3.812,10,10.0,40204.5,10,5
E,E01003385,3.811,2.4,1.7999999999999998,3.811,10,10.0,40206.0,10,5
E,E01030369,3.81,1.5,1.4000000000000001,3.81,10,10.0,40207.5,10,5
E,E01027455,3.81,2.4,3.8,3.81,10,10.0,40207.5,10,5
E,E01031003,3.809,1.4000000000000001,1.4000000000000001,3.809,10,10.0,40209.5,10,5
E,E01016535,3.809,3.9,2.7,3.809,10,10.0,40209.5,10,5
E,E01013044,3.806,3.1,3.5999999999999996,3.806,10,10.0,40212.0,10,5
E,E01003472,3.806,1.7999999999999998,2.1999999999999997,3.806,10,10.0,40212.0,10,5
E,E01025790,3.806,2.6,2.1999999999999997,3.806,10,10.0,40212.0,10,5
E,E01023272,3.805,3.8,2.3,3.805,10,10.0,40214.5,10,5
E,E01010181,3.805,3.0,3.0,3.805,10,10.0,40214.5,10,5
E,E01003866,3.804,1.0,1.3,3.804,10,10.0,40216.0,10,5
S,S01009089,3.740037489218096,1.0,2.0,3.802236794305674,10,10.0,40217.0,10,5
E,E01031684,3.799,2.1999999999999997,3.0,3.799,10,10.0,40218.0,10,5
E,E01006096,3.798,2.7,2.9000000000000004,3.798,10,10.0,40219.0,10,5
E,E01008724,3.796,3.8,3.5999999999999996,3.796,10,10.0,40220.0,10,5
E,E01013560,3.795,3.0,4.3999999999999995,3.795,10,10.0,40221.0,10,5
E,E01022741,3.794,3.0,4.0,3.794,10,10.0,40222.5,10,5
E,E01031681,3.794,4.6,3.5000000000000004,3.794,10,10.0,40222.5,10,5
S,S01012888,4.458611405730784,3.0,3.0,3.7920929816700206,10,10.0,40224.0,10,5
S,S01008735,4.274490835019698,2.0,3.0,3.7909572263419404,10,10.0,40225.0,10,5
E,E01003424,3.788,2.5,2.1,3.788,10,10.0,40226.5,10,5
E,E01031905,3.788,3.4000000000000004,2.8000000000000003,3.788,10,10.0,40226.5,10,5
E,E01014749,3.784,3.0,3.9,3.784,10,10.0,40228.0,10,5
E,E01028810,3.782,2.4,3.3000000000000003,3.782,10,10.0,40230.0,10,5
E,E01026206,3.782,5.0,4.3,3.782,10,10.0,40230.0,10,5
E,E01031760,3.782,3.3000000000000003,2.5,3.782,10,10.0,40230.0,10,5
E,E01018334,3.781,3.8,4.3,3.781,10,10.0,40232.0,10,5
E,E01021384,3.78,4.3,3.2,3.78,10,10.0,40233.0,10,5
E,E01003892,3.779,2.1999999999999997,2.1999999999999997,3.779,10,10.0,40234.5,10,5
E,E01021248,3.779,3.5999999999999996,3.5999999999999996,3.779,10,10.0,40234.5,10,5
E,E01025678,3.778,3.4000000000000004,3.8,3.778,10,10.0,40236.0,10,5
S,S01008351,4.44626718243985,3.0,3.0,3.7761786666038915,10,10.0,40237.0,10,5
E,E01020383,3.776,3.5999999999999996,5.1,3.776,10,10.0,40238.0,10,5
E,E01006343,3.775,3.0,4.3,3.775,10,10.0,40239.0,10,5
E,E01013387,3.774,2.1,2.6,3.774,10,10.0,40240.0,10,5
E,E01032017,3.772,2.3,2.7,3.772,10,10.0,40241.0,10,5
E,E01017732,3.771,3.3000000000000003,2.7,3.771,10,10.0,40242.0,10,5
E,E01024233,3.769,2.6,4.3999999999999995,3.769,10,10.0,40243.0,10,5
S,S01006845,3.896289624662635,2.0,2.0,3.7674442414057605,10,10.0,40244.0,10,5
E,E01009428,3.767,1.6,2.4,3.767,10,10.0,40245.0,10,5
E,E01018301,3.766,4.2,3.5999999999999996,3.766,10,10.0,40246.0,10,5
E,E01001032,3.765,2.1,3.0,3.765,10,10.0,40248.0,10,5
E,E01021159,3.765,3.8,2.1,3.765,10,10.0,40248.0,10,5
E,E01031921,3.765,4.6,4.5,3.765,10,10.0,40248.0,10,5
E,E01014717,3.764,2.4,1.7999999999999998,3.764,10,10.0,40251.0,10,5
E,E01013376,3.764,3.2,4.6,3.764,10,10.0,40251.0,10,5
E,E01021958,3.764,4.0,2.4,3.764,10,10.0,40251.0,10,5
S,S01007150,4.253424914231265,2.0,3.0,3.7637987982510093,10,10.0,40253.0,10,5
E,E01024320,3.761,1.7999999999999998,1.6,3.761,10,10.0,40254.0,10,5
E,E01021941,3.756,2.9000000000000004,3.0,3.756,10,10.0,40255.5,10,5
E,E01017632,3.756,2.0,2.3,3.756,10,10.0,40255.5,10,5
E,E01010385,3.753,3.2,3.5999999999999996,3.753,10,10.0,40257.0,10,5
E,E01031581,3.751,1.9,2.1,3.751,10,10.0,40258.0,10,5
E,E01008132,3.749,3.4000000000000004,4.3999999999999995,3.749,10,10.0,40259.5,10,5
E,E01012973,3.749,3.6999999999999997,3.5999999999999996,3.749,10,10.0,40259.5,10,5
E,E01027456,3.748,1.4000000000000001,3.3000000000000003,3.748,10,10.0,40261.5,10,5
E,E01000830,3.748,1.0,1.4000000000000001,3.748,10,10.0,40261.5,10,5
E,E01031828,3.743,2.9000000000000004,2.0,3.743,10,10.0,40263.0,10,5
E,E01030841,3.74,1.0,2.1,3.74,10,10.0,40264.5,10,5
E,E01030467,3.74,1.7999999999999998,1.0,3.74,10,10.0,40264.5,10,5
E,E01002459,3.738,1.9,3.3000000000000003,3.738,10,10.0,40266.0,10,5
E,E01012348,3.737,3.9,3.5000000000000004,3.737,10,10.0,40267.0,10,5
S,S01012714,4.4158230349090015,3.0,3.0,3.7369297204120766,10,10.0,40268.0,10,5
S,S01008619,4.238837322695623,4.0,2.0,3.7365914684523123,10,10.0,40269.0,10,5
E,E01022168,3.734,3.5000000000000004,2.9000000000000004,3.734,10,10.0,40270.0,10,5
S,S01008537,3.5026529892055405,0.0,2.0,3.7324325668845693,10,10.0,40271.0,10,5
E,E01031298,3.73,4.3,3.3000000000000003,3.73,10,10.0,40272.5,10,5
E,E01015396,3.73,2.1999999999999997,4.0,3.73,10,10.0,40272.5,10,5
E,E01030351,3.728,2.9000000000000004,3.5999999999999996,3.728,10,10.0,40274.5,10,5
E,E01014880,3.728,4.3,3.6999999999999997,3.728,10,10.0,40274.5,10,5
S,S01012471,4.048538336561975,3.0,2.0,3.7274904286890203,10,10.0,40276.0,10,5
S,S01008442,3.6817782709794167,1.0,2.0,3.727128338090562,10,10.0,40277.0,10,5
S,S01008849,3.681287207207157,1.0,2.0,3.726495253010593,10,10.0,40278.0,10,5
E,E01030883,3.726,3.6999999999999997,4.3,3.726,10,10.0,40279.0,10,5
E,E01023218,3.725,2.8000000000000003,2.8000000000000003,3.725,10,10.0,40280.5,10,5
E,E01022517,3.725,1.6,3.6999999999999997,3.725,10,10.0,40280.5,10,5
S,S01011897,4.406364672586018,3.0,3.0,3.7247358905963033,10,10.0,40282.0,10,5
S,S01006663,3.3198303379275407,1.0,1.0,3.724569265749423,10,10.0,40283.0,10,5
E,E01016637,3.723,1.7000000000000002,2.7,3.723,10,10.0,40284.0,10,5
E,E01030303,3.722,1.4000000000000001,1.7000000000000002,3.722,10,10.0,40285.5,10,5
E,E01019708,3.722,3.5000000000000004,2.8000000000000003,3.722,10,10.0,40285.5,10,5
E,E01017691,3.721,2.1,2.6,3.721,10,10.0,40287.5,10,5
E,E01011386,3.721,3.5999999999999996,3.4000000000000004,3.721,10,10.0,40287.5,10,5
S,S01010411,3.859469407379223,2.0,2.0,3.7199751925364097,10,10.0,40289.0,10,5
E,E01019635,3.719,3.6999999999999997,3.5999999999999996,3.719,10,10.0,40290.0,10,5
S,S01012145,4.40191381816376,3.0,3.0,3.718997797731335,10,10.0,40291.0,10,5
S,S01008399,4.584502779316795,4.0,3.0,3.7181589843489613,10,10.0,40292.0,10,5
E,E01030831,3.718,2.1,1.5,3.718,10,10.0,40293.5,10,5
E,E01031822,3.718,2.3,2.3,3.718,10,10.0,40293.5,10,5
E,E01003461,3.716,2.6,1.7000000000000002,3.716,10,10.0,40295.0,10,5
S,S01008607,4.039206420672657,3.0,2.0,3.7154596150741774,10,10.0,40296.0,10,5
E,E01030906,3.715,4.3999999999999995,4.1000000000000005,3.715,10,10.0,40297.0,10,5
E,E01023733,3.714,2.9000000000000004,3.6999999999999997,3.714,10,10.0,40298.0,10,5
E,E01025478,3.713,3.2,3.6999999999999997,3.713,10,10.0,40299.0,10,5
E,E01028128,3.709,3.3000000000000003,4.7,3.709,10,10.0,40300.0,10,5
E,E01033169,3.706,2.8000000000000003,2.8000000000000003,3.706,10,10.0,40301.0,10,5
S,S01008863,4.214466796514716,4.0,2.0,3.705172704968414,10,10.0,40302.0,10,5
E,E01024402,3.705,3.2,2.9000000000000004,3.705,10,10.0,40303.0,10,5
S,S01008696,4.206711527543305,2.0,3.0,3.703575361260522,10,10.0,40304.0,10,5
E,E01031923,3.702,4.2,4.2,3.702,10,10.0,40305.0,10,5
E,E01006136,3.701,4.3999999999999995,3.4000000000000004,3.701,10,10.0,40307.5,10,5
E,E01032839,3.701,3.2,2.0,3.701,10,10.0,40307.5,10,5
E,E01032363,3.701,2.1999999999999997,2.5,3.701,10,10.0,40307.5,10,5
E,E01023092,3.701,1.5,2.0,3.701,10,10.0,40307.5,10,5
E,E01033233,3.7,1.7999999999999998,1.4000000000000001,3.7,10,10.0,40310.5,10,5
E,E01016612,3.7,1.4000000000000001,1.7000000000000002,3.7,10,10.0,40310.5,10,5
E,E01003805,3.697,1.0,1.5,3.697,10,10.0,40312.0,10,5
E,E01008422,3.696,2.1,1.6,3.696,10,10.0,40313.0,10,5
E,E01031682,3.694,2.8000000000000003,3.2,3.694,10,10.0,40314.0,10,5
S,S01008633,4.381797533042399,3.0,3.0,3.6930636508971206,10,10.0,40315.0,10,5
E,E01013113,3.692,3.2,4.7,3.692,10,10.0,40316.0,10,5
S,S01012620,4.1972429073015,2.0,3.0,3.69136830681747,10,10.0,40317.0,10,5
S,S01006921,3.6533711152066535,1.0,2.0,3.6905055051714295,10,10.0,40318.0,10,5
S,S01008393,3.659107866458665,3.0,1.0,3.6895005525504248,10,10.0,40319.0,10,5
E,E01030924,3.688,1.3,1.9,3.688,10,10.0,40320.5,10,5
E,E01018439,3.688,2.3,4.0,3.688,10,10.0,40320.5,10,5
S,S01008964,3.657378269277022,3.0,1.0,3.6872707359117083,10,10.0,40322.0,10,5
E,E01018503,3.687,3.0,2.6,3.687,10,10.0,40323.0,10,5
E,E01000794,3.686,3.0,3.3000000000000003,3.686,10,10.0,40324.5,10,5
E,E01021467,3.686,1.3,2.1999999999999997,3.686,10,10.0,40324.5,10,5
E,E01033375,3.685,3.1,3.3000000000000003,3.685,10,10.0,40326.0,10,5
S,S01008402,3.648526951455388,1.0,2.0,3.6842603533824,10,10.0,40327.0,10,5
E,E01016051,3.684,2.8000000000000003,3.5000000000000004,3.684,10,10.0,40328.0,10,5
E,E01027768,3.683,3.4000000000000004,3.8,3.683,10,10.0,40329.0,10,5
E,E01019869,3.682,2.6,2.5,3.682,10,10.0,40331.0,10,5
E,E01014435,3.682,1.7999999999999998,1.3,3.682,10,10.0,40331.0,10,5
E,E01018176,3.682,1.6,2.5,3.682,10,10.0,40331.0,10,5
E,E01018663,3.681,3.1,3.3000000000000003,3.681,10,10.0,40334.0,10,5
E,E01023693,3.681,4.3999999999999995,2.7,3.681,10,10.0,40334.0,10,5
E,E01023820,3.681,3.1,3.0,3.681,10,10.0,40334.0,10,5
E,E01010691,3.679,2.3,1.5,3.679,10,10.0,40336.0,10,5
E,E01030638,3.677,2.1999999999999997,2.9000000000000004,3.677,10,10.0,40338.0,10,5
E,E01022130,3.677,4.5,2.4,3.677,10,10.0,40338.0,10,5
E,E01024341,3.677,3.2,3.1,3.677,10,10.0,40338.0,10,5
S,S01008404,3.8253137773324446,2.0,2.0,3.675941360270449,10,10.0,40340.0,10,5
S,S01013103,3.824799549218568,2.0,2.0,3.6752784114540495,10,10.0,40341.0,10,5
S,S01010997,3.640042258707641,1.0,2.0,3.673321789614997,10,10.0,40342.0,10,5
S,S01009329,4.187248003839806,4.0,2.0,3.670081923463653,10,10.0,40343.0,10,5
E,E01022219,3.67,3.8,4.3,3.67,10,10.0,40344.0,10,5
S,S01008540,3.637272187853899,1.0,2.0,3.6697505823156016,10,10.0,40345.0,10,5
E,E01023473,3.668,3.5999999999999996,4.3999999999999995,3.668,10,10.0,40347.5,10,5
E,E01027576,3.668,3.8,3.3000000000000003,3.668,10,10.0,40347.5,10,5
E,E01025713,3.668,2.4,2.0,3.668,10,10.0,40347.5,10,5
E,E01014618,3.668,2.1,2.9000000000000004,3.668,10,10.0,40347.5,10,5
S,S01008748,4.001681842048465,3.0,2.0,3.667082495438981,10,10.0,40350.0,10,5
E,E01030324,3.667,3.8,3.0,3.667,10,10.0,40351.0,10,5
E,E01025734,3.666,2.4,3.2,3.666,10,10.0,40352.0,10,5
E,E01019783,3.665,2.5,2.7,3.665,10,10.0,40353.5,10,5
E,E01002934,3.665,3.1,3.2,3.665,10,10.0,40353.5,10,5
E,E01030316,3.664,2.5,1.5,3.664,10,10.0,40356.0,10,5
E,E01029576,3.664,1.0,0.6,3.664,10,10.0,40356.0,10,5
E,E01025680,3.664,4.8,3.6999999999999997,3.664,10,10.0,40356.0,10,5
E,E01032856,3.662,0.6,0.6,3.662,10,10.0,40358.0,10,5
S,S01007446,3.2697378155033854,1.0,1.0,3.659989407987081,10,10.0,40359.0,10,5
S,S01008606,4.172179852077024,2.0,3.0,3.659056726901784,10,10.0,40360.0,10,5
E,E01011270,3.658,1.6,2.1999999999999997,3.658,10,10.0,40362.0,10,5
E,E01016587,3.658,3.3000000000000003,3.6999999999999997,3.658,10,10.0,40362.0,10,5
E,E01014901,3.658,1.7999999999999998,3.5999999999999996,3.658,10,10.0,40362.0,10,5
E,E01030508,3.657,1.0,1.7999999999999998,3.657,10,10.0,40364.0,10,5
E,E01031691,3.656,4.0,2.1999999999999997,3.656,10,10.0,40365.0,10,5
E,E01019788,3.655,2.6,3.0,3.655,10,10.0,40366.5,10,5
E,E01022852,3.655,2.8000000000000003,2.7,3.655,10,10.0,40366.5,10,5
E,E01025696,3.653,3.1,3.6999999999999997,3.653,10,10.0,40368.5,10,5
E,E01029770,3.653,3.3000000000000003,4.6,3.653,10,10.0,40368.5,10,5
E,E01016984,3.651,3.8,1.9,3.651,10,10.0,40370.0,10,5
S,S01010372,3.988185042898454,3.0,2.0,3.6496822662795427,10,10.0,40371.0,10,5
E,E01031686,3.648,3.6999999999999997,3.4000000000000004,3.648,10,10.0,40372.5,10,5
E,E01023476,3.648,3.3000000000000003,3.2,3.648,10,10.0,40372.5,10,5
E,E01030456,3.646,0.8999999999999999,2.5,3.646,10,10.0,40374.5,10,5
E,E01029724,3.646,3.3000000000000003,3.4000000000000004,3.646,10,10.0,40374.5,10,5
S,S01008391,4.168190968901487,4.0,2.0,3.6455133741846257,10,10.0,40376.0,10,5
S,S01006613,3.6171043669577,1.0,2.0,3.6437499949659644,10,10.0,40377.0,10,5
E,E01008522,3.642,3.2,4.6,3.642,10,10.0,40378.0,10,5
S,S01010940,3.798787883158095,2.0,2.0,3.6417438715056907,10,10.0,40379.0,10,5
E,E01030439,3.641,2.0,1.7999999999999998,3.641,10,10.0,40380.0,10,5
S,S01008536,3.7969832495988527,2.0,2.0,3.639417317103375,10,10.0,40381.0,10,5
E,E01022430,3.639,3.8,4.5,3.639,10,10.0,40382.0,10,5
E,E01017737,3.636,2.4,3.3000000000000003,3.636,10,10.0,40383.0,10,5
S,S01008078,3.977348591068483,3.0,2.0,3.6357117875741114,10,10.0,40384.0,10,5
E,E01030863,3.634,2.4,3.1,3.634,10,10.0,40387.0,10,5
E,E01022704,3.634,3.0,4.1000000000000005,3.634,10,10.0,40387.0,10,5
E,E01029731,3.634,3.6999999999999997,4.3,3.634,10,10.0,40387.0,10,5
E,E01012926,3.634,4.2,4.1000000000000005,3.634,10,10.0,40387.0,10,5
E,E01023744,3.634,0.8,3.0,3.634,10,10.0,40387.0,10,5
S,S01006541,4.334943860816932,3.0,3.0,3.632659356173384,10,10.0,40390.0,10,5
E,E01003671,3.631,2.9000000000000004,2.6,3.631,10,10.0,40391.0,10,5
E,E01033428,3.63,3.4000000000000004,3.2,3.63,10,10.0,40392.0,10,5
S,S01008447,3.6063700953468687,1.0,2.0,3.62991124817777,10,10.0,40393.0,10,5
E,E01023212,3.628,1.7000000000000002,2.6,3.628,10,10.0,40394.0,10,5
E,E01021210,3.627,2.9000000000000004,3.1,3.627,10,10.0,40395.0,10,5
E,E01021584,3.626,2.4,3.0,3.626,10,10.0,40396.0,10,5
E,E01032893,3.625,3.4000000000000004,2.8000000000000003,3.625,10,10.0,40397.5,10,5
E,E01023810,3.625,4.6,3.3000000000000003,3.625,10,10.0,40397.5,10,5
S,S01008350,3.2418917733188493,1.0,1.0,3.624089969178738,10,10.0,40399.0,10,5
E,E01022688,3.624,2.6,2.5,3.624,10,10.0,40400.0,10,5
S,S01008019,3.967536187116024,3.0,2.0,3.623061523205494,10,10.0,40401.0,10,5
E,E01014412,3.623,3.0,2.9000000000000004,3.623,10,10.0,40402.0,10,5
E,E01033103,3.621,2.9000000000000004,3.2,3.621,10,10.0,40403.0,10,5
E,E01010172,3.62,3.0,3.8,3.62,10,10.0,40405.0,10,5
E,E01019830,3.62,3.1,3.9,3.62,10,10.0,40405.0,10,5
E,E01028644,3.62,4.7,3.2,3.62,10,10.0,40405.0,10,5
E,E01019653,3.616,3.2,3.5999999999999996,3.616,10,10.0,40407.0,10,5
E,E01019785,3.615,2.1999999999999997,2.9000000000000004,3.615,10,10.0,40408.0,10,5
E,E01015021,3.614,3.0,3.9,3.614,10,10.0,40409.5,10,5
E,E01032149,3.614,1.9,1.9,3.614,10,10.0,40409.5,10,5
E,E01028752,3.613,2.6,2.5,3.613,10,10.0,40411.0,10,5
E,E01031715,3.611,1.9,2.6,3.611,10,10.0,40412.0,10,5
E,E01016245,3.61,2.1999999999999997,2.3,3.61,10,10.0,40413.0,10,5
S,S01007143,3.4141903804571005,2.0,1.0,3.6099847126939015,10,10.0,40414.0,10,5
E,E01032763,3.609,3.3000000000000003,3.5000000000000004,3.609,10,10.0,40415.0,10,5
E,E01008523,3.608,2.8000000000000003,4.9,3.608,10,10.0,40416.0,10,5
S,S01007590,3.955317888399722,3.0,2.0,3.6073095515536115,10,10.0,40417.0,10,5
E,E01032983,3.607,3.5999999999999996,2.1999999999999997,3.607,10,10.0,40419.0,10,5
E,E01031725,3.607,3.8,3.9,3.607,10,10.0,40419.0,10,5
E,E01013463,3.607,2.6,3.4000000000000004,3.607,10,10.0,40419.0,10,5
E,E01021754,3.605,2.6,3.2,3.605,10,10.0,40421.0,10,5
E,E01022744,3.604,2.3,4.1000000000000005,3.604,10,10.0,40422.5,10,5
E,E01022590,3.604,4.1000000000000005,3.8,3.604,10,10.0,40422.5,10,5
E,E01023603,3.602,2.8000000000000003,3.0,3.602,10,10.0,40424.0,10,5
E,E01006195,3.6,3.1,3.5000000000000004,3.6,10,10.0,40425.0,10,5
E,E01032504,3.599,1.7999999999999998,2.9000000000000004,3.599,10,10.0,40426.0,10,5
E,E01022885,3.595,2.5,2.8000000000000003,3.595,10,10.0,40427.0,10,5
S,S01013331,4.487378810163041,4.0,3.0,3.5929456429214,10,10.0,40428.0,10,5
E,E01031487,3.592,2.3,3.6999999999999997,3.592,10,10.0,40430.0,10,5
E,E01010186,3.592,3.8,3.5999999999999996,3.592,10,10.0,40430.0,10,5
E,E01018235,3.592,4.3,3.9,3.592,10,10.0,40430.0,10,5
S,S01008942,4.486557595409682,4.0,3.0,3.591886923388069,10,10.0,40432.0,10,5
E,E01014090,3.589,3.5000000000000004,4.2,3.589,10,10.0,40433.5,10,5
E,E01016617,3.589,2.7,3.5000000000000004,3.589,10,10.0,40433.5,10,5
S,S01008353,3.213297947927683,1.0,1.0,3.5872264796341917,10,10.0,40435.0,10,5
E,E01021612,3.587,2.7,2.7,3.587,10,10.0,40436.0,10,5
E,E01024453,3.585,2.3,3.1,3.585,10,10.0,40437.5,10,5
E,E01002146,3.585,3.8,2.1,3.585,10,10.0,40437.5,10,5
E,E01017883,3.582,3.3000000000000003,2.7,3.582,10,10.0,40440.0,10,5
E,E01013377,3.582,2.7,3.6999999999999997,3.582,10,10.0,40440.0,10,5
E,E01031710,3.582,3.5999999999999996,3.1,3.582,10,10.0,40440.0,10,5
S,S01007132,4.110265442797034,2.0,3.0,3.579235956230968,10,10.0,40442.0,10,5
E,E01030999,3.579,0.7000000000000001,1.2,3.579,10,10.0,40443.0,10,5
E,E01017782,3.577,1.0,1.0999999999999999,3.577,10,10.0,40444.0,10,5
E,E01011376,3.576,2.5,3.9,3.576,10,10.0,40445.0,10,5
S,S01012917,3.747385332070811,2.0,2.0,3.575475109678724,10,10.0,40446.0,10,5
E,E01030444,3.575,2.7,2.7,3.575,10,10.0,40447.0,10,5
S,S01013473,3.5606245734804416,1.0,2.0,3.5709355936802156,10,10.0,40448.0,10,5
E,E01012477,3.57,2.5,3.8,3.57,10,10.0,40449.5,10,5
E,E01031307,3.57,1.7999999999999998,3.5000000000000004,3.57,10,10.0,40449.5,10,5
S,S01008974,4.286328693222328,3.0,3.0,3.5699841212996444,10,10.0,40451.0,10,5
E,E01004599,3.568,3.0,2.0,3.568,10,10.0,40452.0,10,5
E,E01030807,3.567,3.2,2.1999999999999997,3.567,10,10.0,40453.0,10,5
E,E01013439,3.564,2.7,2.9000000000000004,3.564,10,10.0,40454.5,10,5
E,E01027015,3.564,3.5000000000000004,2.8000000000000003,3.564,10,10.0,40454.5,10,5
E,E01030798,3.563,2.6,2.8000000000000003,3.563,10,10.0,40456.0,10,5
E,E01016426,3.562,2.6,2.7,3.562,10,10.0,40457.0,10,5
E,E01019963,3.561,6.4,3.8,3.561,10,10.0,40458.0,10,5
E,E01027357,3.558,3.8,4.0,3.558,10,10.0,40459.0,10,5
E,E01022898,3.553,3.1,3.4000000000000004,3.553,10,10.0,40460.0,10,5
S,S01008575,3.7295516744254567,2.0,2.0,3.55248375251832,10,10.0,40461.0,10,5
E,E01021243,3.548,3.5999999999999996,2.8000000000000003,3.548,10,10.0,40463.0,10,5
